sfid|dt_rif|juridical_form|dossier_type|application_source|credimi_industry|region|zone|revenues|pfn_ebitda|pn|ebitda|target|score_accounting|score_identity|score_trend|slope_ebit|slope_fondi|slope_ebitda|slope_fatturato|slope_liquidita|slope_al_accordato_operativo_sistema|slope_al_utilizzo_sistema|slope_al_sconfino_sistema|slope_scad_accordato_operativo_sistema|slope_scad_utilizzo_sistema|slope_scad_sconfino_sistema|slope_rev_accordato_operativo_sistema|slope_rev_utilizzo_sistema|slope_rev_sconfino_sistema|gender
a1Q2X00000ZEWh8UAH|2020-06-15|DI|L|P|CONSTRUCTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.358278978|0.12000000000000001|8.435581653239206|15.060327143240615|-5.155502451774076|139.96337806633971|4.438967328292279|-1.7287088219988718|7.674334453688843|5.506529495467978|6.857746819496443|9.68219522822402|1.284646720705407|25.10346272196362|36.11771782051108|-4.288587961006315|M
a1Q7R00000a2nkSUAQ|2021-03-18|RS|F|D|SERVICES|LAZIO|C|72.0|-1.022|42.0|46.0|0.0|-3.0283420285930074|-0.23086705099999993|0.1|11.497781196695417|6.787956768206815|5.023336363299255|127.34748814472297|6.820871342202636|18.21573305951459|-2.828897530505251|10.44678727471743|-5.212138606746282|1.8223490934300197|-6.185114785182928|-6.011309406049801|9.473458933257147|4.624888761757188|M
a1Q7R00000a2pxTUAQ|2021-03-25|SR|F|R|TRANSPORTATION_SERVICES|CAMPANIA|S|1772.0|2.067|44.0|45.0|0.0|-1.0427322907235452|-0.9445682529999999|-0.8|16.291010540635167|-9.826380135977686|12.13578085303443|146.91143096760217|12.997292080211041|-4.5957958276800674|8.062197765375116|4.780447374244612|-0.6985477637213935|10.330314042368629|-4.946993659960293|-0.0176624889216217|7.64202139777508|13.428089842989671|M
a1Q2X00000ZEY63UAH|2020-05-14|SR|F|D|DISTRIBUTION|CAMPANIA|S|454.0|-1.952|53.0|21.0|0.0|-0.846269684312652|-0.84052222|0.1|7.361927452469463|6.583794821493827|10.977836928968905|133.433725095578|22.528431007202972|3.3114410819883338|4.1389786675580345|1.6976250882878678|-3.094055000878782|-10.453879866754804|-25.254919950024018|-4.121641830452823|-7.235181546692104|-3.9559340017179623|F
a1Q7R00000ej7W1UAI|2021-12-20|SR|F|R|FASHION|LAZIO|C|280.0|-5.841|62.0|-44.0|0.0|-0.06806189904662895|-1.475488588|-1.95|6.5|0.0|6.5|107.0|-13.5|-16.410420762492684|19.98842027463561|6.442745922089103|-11.290342112286234|-23.669775299468682|-15.249399545705762|-9.95338376107902|-0.3629099737768686|-9.232276549545412|M
a1Q7R00000ejFsAUAU|2021-12-23|DI|C|D|DISTRIBUTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-0.930135232|-0.9|-4.045514748925647|-3.211922653965419|12.220346922903241|132.38154390116387|4.337345923181996|10.104187636098086|-19.90059584475121|5.75500270701036|-22.183152080160358|-5.045625077347263|-7.6957273112120665|-10.697398022717122|7.291743230225952|1.0114248480032604|M
a1Q7R00000a38glUAA|2021-06-16|DI|C|R|CONSTRUCTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-0.482050666|-0.9|14.568323861734882|12.208469182892847|3.9958155085568605|129.4474129245473|6.779761803506001|11.171802668062208|4.52679337311778|-1.7530555149567661|5.138247779342228|-21.754514691678576|8.354892257015457|2.573051613728403|-5.030193954584873|16.15662050642158|F
a1Q7R00000ejFgOUAU|2021-12-23|SR|F|R|CONSTRUCTION|MARCHE|C|398.0|-0.2593|77.0|27.0|0.0|-1.7615667442839962|-0.789302556|0.0|-0.5|-2.0|-1.0|-93.0|5.0|2.4857245787077047|11.280951309768298|-3.438564598056612|8.681843990421465|21.744099088213666|-0.5323240637898315|-1.402373098965009|6.2222768284278525|-10.687662167277775|M
a1Q2X00000ZWCDLUA5|2020-09-15|SU|F|D|SERVICES|LOMBARDIA|N-W|391.0|-1.065|309.0|46.0|0.0|-1.7564813824217484|-1.190048473|-3.0|17.592322645915957|-12.721029058834532|12.285520436800997|147.28899331877804|2.0638718841779973|-0.15474247212083347|17.068972251806894|-10.071126706469474|-2.180354174724121|-0.27617240430775414|3.8909903088619338|-8.414708941112144|0.8137162260496148|2.0613425211196|M
a1Q7R00000eiUKeUAM|2021-09-26|AS|F|D|SERVICES|EMILIA-ROMAGNA|N-E|||||0.0|-0.16153779354770337|-1.382402051|0.1|-6.922674616543479|2.8889005483093664|0.3767868238484242|126.08656725369278|22.23622759905323|3.313475193763287|8.226639696002554|-9.755228317246283|4.1904822046524774|1.2213208361643138|0.5100187924920349|7.519669271108953|-7.410526680245548|-2.352170012808966|F
a1Q7R00000ZWPPsUAP|2020-12-30|DI|F|D|CONSTRUCTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-0.482050666|-0.9|14.254039334032953|-12.170660559255623|11.17758533652994|146.07604221914102|27.233684867769952|-6.949249461779074|3.563103291893087|4.443451481087625|-0.9230799333923347|-11.200653264047194|6.074144884084635|3.6864037800171485|-7.281067217475586|-8.890775293951995|F
a1Q7R00000ej4XVUAY|2021-12-07|DI|C|D|CONSTRUCTION|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-0.988289526|-1.58|4.196908585399951|25.841627129833775|12.612497239884142|135.44981668399916|6.316259989640642|-8.142059192443318|-8.7319921164434|-11.494593703581328|-7.173871017204579|-7.47529592030292|-1.365219004543823|-0.8277214604084464|-6.986543607947328|-3.2992348583152427|F
a1Q7R00000ZWVA9UAP|2021-02-18|SR|F|R|FASHION|LOMBARDIA|N-W|4802.0|3.695|940.0|453.0|0.0|-1.3520033553117758|-2.312504478|0.1|1.0|-1.0|4.0|238.5|51.0|-5.632139489042962|10.66981536754401|-21.779454166730023|-18.925258491098656|6.767064459110981|2.7354649202312813|-4.786012328986396|10.740538694120852|3.267589787160247|M
a1Q7R00000a35U8UAI|2021-06-04|SR|F|D|TRANSPORTATION_SERVICES|LOMBARDIA|N-W|8245.0|15.94|460.0|216.0|1.0|-1.0019770966772479|-2.454396813|-0.6000000000000001|217.0|-13.5|225.5|1501.5|11.5|-3.775601315389751|-7.3863035398966606|-22.96867828068936|15.364931124296412|-4.886785499094392|0.6766593724731387|3.6799055380255012|-3.988493152595694|-0.017046485161923964|F
a1Q2X00000ZWD60UAH|2020-09-15|SU|F|R|CONSTRUCTION|PIEMONTE|N-W|9665.0|4.722|1214.0|908.0|1.0|-1.2529075456843037|-1.728150226|0.8|-10.90322795246805|-23.07198557122019|1.9917141480788905|135.1838867057034|21.9852931502201|5.253364756149506|-2.0561572936582757|-3.0271841943478663|-0.521011777078411|-2.734232071818849|8.398040441220369|-0.03471006244976135|3.766000310560631|9.583545612025882|M
a1Q7R00000ejTwuUAE|2022-01-26|SR|F|R|DISTRIBUTION|LAZIO|C|1683.0|15.53|273.0|38.0|0.0|-1.035187539108974|-2.06739767|-2.6|10.625446050693036|-10.719865603433384|-2.4246880770276036|140.698806746911|19.415413621414686|-0.9133620983824114|0.5344159433992447|-2.512245944334638|-4.711480204358121|7.1779622015561495|7.395619621503254|3.3328072322754814|-18.96039916561072|-3.8940805132006204|F
a1Q2X00000XbZCOUA3|2019-12-20|SR|D|D|CONSUMER_GOODS|CAMPANIA|S|1313.0|2.048|230.0|188.0|0.0|-1.3636682307341081|-0.9605747609999999|0.15000000000000002|-6.024875198053787|-3.7202657973869213|7.523789272042116|148.89563553652263|10.424259241605172|-9.779818919273602|-13.549425167203937|5.828887423556735|-10.984674333081465|-1.4381384058856903|10.046130437055346|18.635906605910954|4.172080615860755|-1.4239953678378596|M
a1Q2X00000ZEXNhUAP|2020-06-06|SR|F|D|CONSTRUCTION|VENETO|N-E|6747.0|2.413|3967.0|1078.0|1.0|-1.5154296687882007|-1.546011216|0.25|44.5|-5.5|49.0|-171.0|-0.5|0.0|0.09375|0.0|-0.013156249999999758|-0.013156249999999758|0.0|-8.281046401965096|-12.142030293531215|1.2444003709051468|F
a1Q7R00000ej67AUAQ|2022-01-11|SR|F|R|SERVICES|EMILIA-ROMAGNA|N-E|279.0|-53.0|41.0|-3.0|0.0|-0.08832053915607913|-1.6379200109999998|-3.0|0.15045756257652876|-7.185054137153531|2.5365415869637253|142.44914432951413|5.783622487713386|-6.524376721839847|-0.5185316609153288|0.42313146550744113|-5.686929566002039|-19.326934269571645|-3.5297535365354857|9.03144652664262|-4.6246395094946955|5.610849756628671|F
a1Q2X00000ZEbycUAD|2020-05-26|SR|S|R|FASHION|LOMBARDIA|N-W|1702.0|-1.121|39.0|33.0|0.0|-1.481153913017689|-1.052202838|-1.0|4.0|0.0|4.0|36.0|10.5|-4.977081732944261|3.3683898625032147|2.125292166432906|0.4571211426252469|-3.324851209301697|-3.3909329839672884|1.751454341792946|2.0934189613063983|0.01450214942400864|M
a1Q2X00000ZEVfjUAH|2020-05-08|DI|L|P|DISTRIBUTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.130135232|0.1|22.23207853783336|-8.984229028827215|-6.622846167303479|132.3409936975499|25.364913795180865|4.746256127433529|-16.50953338845333|-6.721757598077258|-5.815146155973111|1.4365848355702329|-10.684578426133898|0.9673967242782094|-7.681340584845346|-2.6291144592136693|F
a1Q2X00000ZEZQsUAP|2020-05-14|SR|F|D|CONSTRUCTION|CAMPANIA|S|350.0|0.3784|89.0|37.0|1.0|-1.5352193979230222|-0.868665966|0.15000000000000002|-10.892844100394136|16.94663767460841|7.466350272830759|129.6839319197693|17.519506545471593|-11.705057988699021|5.3560475005814805|-13.406426531817855|0.8481208836481753|3.6836905681014533|-7.652213786631292|-6.7065128905043805|-4.6385125586194125|-7.187873771426393|M
a1Q7R00000a3D43UAE|2021-06-30|SR|F|D|OTHER_CONSUMER_GOODS|LAZIO|C|657.0|-1.552|180.0|87.0|0.0|-1.4314927936975297|-0.9611588099999999|0.12000000000000001|0.33108667681424464|12.014979530617717|14.439702698220085|159.5919327785559|12.53844420887492|1.595392899399418|16.395127716556452|10.38461570500156|8.192699032813474|9.371647995251728|-4.29788289091214|0.8397214988109235|9.388479659554466|7.4155296546552165|F
a1Q7R00000eirK4UAI|2021-11-12|SR|F|D|FASHION|LOMBARDIA|N-W|2629.0|-0.0884|469.0|181.0|1.0|-0.16153779354770337|-1.92843115|0.8|15.811032318391895|7.261999288301045|10.66425960588254|137.10139995183738|13.733840003177432|13.638727242247203|-24.59882232504312|10.44036618350137|-20.00792734885215|2.6002066387561222|12.817806876718807|5.510346372417105|-1.0031124419353539|-0.04064506284145643|F
a1Q2X00000Xbs3pUAB|2020-01-21|SR|D|R|DISTRIBUTION|EMILIA-ROMAGNA|N-E|419.0|3.588|19.0|17.0|0.0|-1.1116967759047727|-2.02410633|0.1|9.279204288847096|-5.7733872528352475|11.553032101681373|142.25792175039177|20.17006995161583|-17.706103134640838|3.25933012357503|4.297764744867367|-7.379619393033672|1.0341677110477812|21.728386847715115|10.450379833022694|14.091847302261854|2.089256588343555|F
a1Q7R00000a2lomUAA|2021-05-14|SR|F|D|SERVICES|LOMBARDIA|N-W|||||0.0|-0.16153779354770337|-1.5641644609999998|-0.8|12.387387558116519|-8.303993964339341|6.338342032932329|141.78559258908575|6.052900553992309|6.190527897763372|9.128984057940782|-8.578008545997982|-2.5425453505241684|-5.5530426496519265|12.076566778069303|0.3908806209989585|10.987505398769095|-30.6355492129963|M
a1Q7R00000a3CI4UAM|2021-06-29|SR|F|D|SERVICES|LAZIO|C|930.0|-0.08716|209.0|218.0|0.0|-9.272547838820577|-0.8812113509999999|-3.0|2.8048896991423238|-12.691593035425928|6.23873566402783|124.00597472200579|2.208023357393385|0.7689602750295125|-18.21567758036047|3.584169847741329|-7.741391847001673|12.637401762800451|8.148805097313092|18.568418542237463|15.77497721741423|5.553869503234642|M
a1Q7R00000a359jUAA|2021-06-03|SC|F|D|CONSTRUCTION|LAZIO|C|301.0|-1.438|23.0|16.0|0.0|-1.1521924635503114|-0.500157736|-0.8|-1.5699416712428826|-5.593644585755449|-1.501708119724329|139.51553554490724|8.826036898590926|4.846220592141261|-2.539527651155176|-0.6482741276116804|-4.0077825360453|8.12446749570185|-4.289469157289422|-12.683260791667772|4.494647583365739|2.1457585336536735|M
a1Q2X00000ZAP1bUAH|2020-03-25|SR|D|D|DISTRIBUTION|PUGLIA|S|437.0|-0.2258|47.0|31.0|0.0|-1.4809228764077487|-0.84052222|-1.18|-4.761178862407278|-12.727009732545124|-4.881852495991961|161.5188889271791|25.550561491066482|-3.253318232656309|-10.624460780757794|2.4619198839529037|-1.0872193313915106|-5.512791082212145|-1.500942721899692|11.164654843125971|-2.405915415634221|-3.1648901196222043|M
a1Q7R00000a3CsRUAU|2021-06-25|RS|F|D|SERVICES|PIEMONTE|N-W|1482.0|1.996|106.0|229.0|1.0|-1.1943495617213278|-1.113820161|0.6000000000000001|13.545201488763983|-0.6294097356583519|1.8164465506451108|139.5366211200439|20.221623883699337|6.444316232495507|2.6061022188275005|8.961584195869817|7.183281597621831|-0.6135470075295534|15.864761540753952|-2.3399101304987995|-1.295473110354874|2.734065370953626|F
a1Q7R00000ejSoaUAE|2022-01-19|DI|C|D|CONSTRUCTION|VENETO|N-E|||||0.0|-0.16153779354770337|-0.555806216|0.1|6.697451504878769|-3.7887324789524928|17.648458719252982|156.13732620303844|7.313344208881942|-12.490411822540413|8.663965322295878|16.500618696397478|7.705937218450919|-27.62062097797514|18.607122787807146|4.157124311736392|14.930206985752509|-5.36425672491159|F
a1Q7R00000ZWIf0UAH|2020-11-09|SR|F|D|OTHER_CONSUMER_GOODS|VENETO|N-E|2146.0|-0.02667|99.0|75.0|0.0|-1.3369571084317005|-2.42410633|-0.6000000000000001|16.0|0.0|22.5|1567.5|21.5|0.0|0.10112500000000002|0.0|0.0|0.0|0.0|0.0|0.11956250000000002|0.0|M
a1Q2X00000ZEVn9UAH|2020-05-08|DI|L|P|SERVICES|CAMPANIA|S|||||0.0|-0.16153779354770337|-1.6306714009999999|0.1|-2.3682689680498683|18.778691451152653|-2.5980330399951814|160.8767526829067|22.29208988253007|1.414730438176126|-9.460787063899572|2.35794031057132|-28.547482520500342|5.24350385855504|0.5698682101367583|10.306184864928742|-20.58152821635824|-8.664636330086955|M
a1Q7R00000a2ky7UAA|2021-03-05|SR|F|D|CONSUMER_GOODS|LAZIO|C|332.0|-0.9375|50.0|48.0|0.0|-2.156196065068997|-0.8812113509999999|-2.6|5.445177459799496|6.075463239695107|24.61315427122635|141.64496264221037|4.199634011017521|-13.67950574729836|-1.7591199461796558|-9.76589210993784|12.337805450625703|0.9353047803066497|26.148329017899503|5.97765647621531|10.116092090412868|9.680902607011527|F
a1Q7R00000einEHUAY|2021-11-24|SR|F|R|MECHANICS|LOMBARDIA|N-W|1303.0|31.09|352.0|23.0|0.0|-5.492673358101665|-1.874807393|0.8|2.969241270818202|-1.634667843497076|4.241936514990482|157.2715414068968|-1.0586131691071472|2.3400747056070306|9.767782496810584|-4.629408570295133|7.134222294500962|2.5967210707168196|3.535208639011912|12.370538157880526|11.615645482338127|-24.22085176582469|F
a1Q7R00000ZWRVmUAP|2021-01-20|SR|F|D|FURNITURE|MARCHE|C|3905.0|0.9158|175.0|95.0|0.0|-0.5052527654086373|-2.187071609|-1.95|-0.5|3.5|1.0|149.5|-36.5|2.9242713199799018|-2.412876221522838|17.404323149585988|4.378377755553631|-4.6046512299046745|8.440871050816838|-0.1989609581051882|-4.113521296235246|4.62491535495301|M
a1Q2X00000ZWBUtUAP|2020-09-07|RS|F|D|CONSTRUCTION|CAMPANIA|S|341.0|-1.368|42.0|38.0|0.0|-2.5510716892780216|-0.21832166600000003|0.1|-2.7683988774174653|-13.212063740669144|13.281332841240587|128.7426230995911|8.75606539131358|-8.105882800069681|2.204415333380804|-3.492495366036418|-16.380648115775507|12.338809900882485|-21.293909931330184|-13.21586132637327|-17.602813131903336|3.000097298861785|M
a1Q7R00000ZWQf8UAH|2021-01-19|SR|F|D|SERVICES|EMILIA-ROMAGNA|N-E|1853.0|-1.327|92.0|165.0|0.0|-2.355952358042162|-1.237920011|0.1|90.0|-3.5|90.0|1133.5|16.0|-2.969797291893091|6.099211456810865|-1.9977964696734603|1.4126154449187245|-2.406991518082128|-5.232327506130684|-3.808188484688087|25.2242038381756|-6.068241927707701|F
a1Q2X00000ZEe3xUAD|2020-06-05|SR|F|D|INTERMEDIATE_GOODS_FOR_PRODUCTION|VENETO|N-E|942.0|-0.02804|176.0|107.0|1.0|-1.41056382415983|-1.265360723|-1.0|5.378069830560992|2.057586057487944|0.2734804024821038|142.03523709924585|17.704096952601788|-13.905310337805494|4.608523450323075|13.50285283142678|-1.650470877669928|9.259389949736248|-5.4469090906763|2.2978567654364173|13.341421079451585|-2.170909229955147|M
a1Q7R00000a3EMmUAM|2021-07-05|SR|F|D|CONSTRUCTION|SICILIA|I|459.0|-0.1|44.0|10.0|0.0|-9.302420823067608|-1.574904826|0.1|10.375717010887737|-8.056331376696587|15.880447701303602|150.35147071781464|-7.590037632716369|-9.32345005938649|-12.873996869271968|-6.639123446301107|-5.088692197855994|6.374179507568097|3.5014780961325815|-17.172560743476023|5.791180453757666|18.082826019528696|F
a1Q2X00000ZAjm8UAD|2020-03-30|SR|S|D|CONSTRUCTION|CALABRIA|S|445.0|0.0625|9.0|16.0|0.0|-1.4302141345400952|-0.6686659660000001|-1.0|15.049490117571143|-19.491299408090807|7.07608626175247|150.2646990275661|7.022665754994803|-15.463642268552132|-12.27594030988468|-11.81199354085748|12.266495219132322|8.5927411053517|-7.389996497132704|-1.1476665917427384|1.3761931199287512|4.123183541616412|M
a1Q2X00000ZEZ7IUAX|2020-05-18|DI|L|P|DISTRIBUTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.3601457799999999|0.1|3.0258326285521|-11.060094661820315|-4.071065529022684|136.16832467928793|7.410281283920357|-4.981624113434383|-12.068791540847004|-4.797091811178552|5.091530907047203|12.250840396689748|-10.996378375750023|1.6102792374549415|-9.218773189530143|-19.026922203590424|M
a1Q2X00000ZWCmsUAH|2020-10-15|SU|F|D|DISTRIBUTION|PIEMONTE|N-W|3671.0|-1.15|640.0|60.0|0.0|-1.0318831441990843|-2.05406926|-1.0|0.5|-1.5|2.5|9.0|0.0|4.5096738487480525|12.562630325469454|-12.80003030192663|11.55456518096575|11.552816856849352|-14.41091807004886|2.4277257003614165|-1.828371854208256|4.695092801215092|M
a1Q2X00000ZEWXrUAP|2020-05-16|DI|L|P|DISTRIBUTION|SICILIA|I|||||0.0|-0.16153779354770337|-1.31061886|0.1|2.6471731262043523|-0.8641989540044852|4.494560535302928|129.1541770868323|9.108153376469637|-4.9293187006653385|12.024353226525136|17.776509659913227|-6.884944879197299|-3.1289838986415073|-13.78597830127916|-7.908917393417088|0.0746089660555426|4.893298957139898|M
a1Q7R00000a2lQLUAY|2021-03-10|AS|F|D|SERVICES|CAMPANIA|S|||||0.0|-0.16153779354770337|-0.4776921329999999|-0.9|8.9233827098248|-12.07886747367625|6.784813505251605|148.06572139366483|3.90358752354347|2.2248894586838666|1.980778757268299|-8.267421098904771|-5.101203332381536|-2.808151561559437|10.237400293219453|-12.044830673380972|-7.634285559081232|4.442772000759247|M
a1Q2X00000Xbf6NUAR|2020-01-07|SR|D|D|DISTRIBUTION|CAMPANIA|S|1216.0|0.05556|43.0|36.0|0.0|-1.0035660576653318|-1.04052222|-1.8|5.745833607291761|-6.605940824293413|-4.531053742014082|128.5581691267988|10.355655668164507|-10.862328931724576|10.125042595508098|16.67158906433222|-8.933367247780318|0.04581942942683989|-0.15659590473617666|6.786565607804068|-7.144267088776332|19.749121974119983|F
a1Q2X00000ZEXFsUAP|2020-05-07|DI|L|P|DISTRIBUTION|PUGLIA|S|||||0.0|-0.16153779354770337|-0.926545532|0.1|-8.587695391201493|3.075108198056401|3.4880432827948713|139.0711623782054|14.130251878028922|27.486441990785643|10.003686625246363|5.6215161986606015|6.766302198379006|3.1508174745038877|12.92536761534048|6.85458295119309|0.4827537226280852|-13.469503734077229|F
a1Q2X00000Z9142UAB|2020-03-11|SR|S|D|SERVICES|PIEMONTE|N-W|471.0|30.5|5.0|2.0|0.0|-1.1716064937311614|-2.0403927729999998|-2.2|11.5|4.0|12.5|191.0|6.5|5.124369505373967|-12.462739129940534|3.6722153806858073|-1.4156824030484807|16.495206141966225|-7.955470219445184|10.639787555633903|-4.709169462270726|-10.329814700099012|M
a1Q2X00000ZEVpPUAX|2020-05-12|DI|L|P|SERVICES|CAMPANIA|S|||||0.0|-0.16153779354770337|-0.846598073|0.1|16.664499270407855|-6.45877932140932|18.585028098053932|145.21134502931338|29.301522383086507|-2.7092365944690235|1.803317655950921|-10.646049192619198|-4.789112633217741|-3.6469877348500956|-8.373128009320284|3.390345360475549|-5.515863503147693|-8.971054838079603|M
a1Q2X00000ZEbjiUAD|2020-05-27|SR|S|D|DISTRIBUTION|LOMBARDIA|N-W|369.0|-0.7273|38.0|22.0|0.0|-0.6185134220817136|-1.24411192|-2.0|5.1581188092445|-10.265412414882169|15.52096482505037|127.14785001317523|9.501261244391262|-11.22541416312445|1.73036937622149|14.795012463228275|2.9940420044334775|-7.186431516212587|-7.574973049131935|6.42683239176824|15.712993191753982|-11.17715324823849|F
a1Q7R00000eidwxUAA|2021-12-06|SN|F|R|DISTRIBUTION|EMILIA-ROMAGNA|N-E|||||0.0|-0.16153779354770337|-1.48204775|-3.0|6.715129373789575|-6.582157725827935|6.539385272898344|140.06650199984406|20.15606938822313|15.563617204303121|-10.748984743565252|5.349403323523915|25.536402777123506|6.278474526547288|-15.372834736729414|7.799623914139337|6.493478018923644|-24.80796573638315|F
a1Q7R00000eiVQTUA2|2021-10-05|DI|C|D|CHEMISTRY|ABRUZZO|S|||||0.0|-0.16153779354770337|-0.535748205|-0.35000000000000003|7.4632241303242495|4.396583183351476|26.209948042389996|160.54159285979642|27.08132164728587|-0.29220974497259844|-10.268814632884716|7.995992753542779|0.12025860264279854|-9.651471090411741|4.55820685255388|-0.027915362773537927|5.916752320534784|2.041173015022912|M
a1Q7R00000a2kJOUAY|2021-03-03|DI|C|D|SERVICES|CALABRIA|S|||||0.0|-0.16153779354770337|-0.646598073|0.12000000000000001|7.9233925077192495|-6.801335379571725|4.59526553857633|142.55241224159596|5.854603056651691|-1.6238810451992265|9.70826871139886|-4.3897136070995995|-4.16239553713004|11.61222954013866|6.63194169193371|-3.0059248640950664|-4.099463647506007|-19.1610510406468|F
a1Q2X00000Z94uIUAR|2020-03-10|SR|D|D|DISTRIBUTION|LAZIO|C|||||1.0|-0.16153779354770337|-1.437387122|0.8|-15.886908715278341|-2.860051377796961|7.122530653226877|132.06279868901112|14.787004815836244|5.823772587964863|5.746437127163546|6.099052290822185|-6.162667584502807|0.38458227142160484|0.1615894423623101|5.170451463920093|18.70216821095642|5.16388431756987|F
a1Q7R00000ejRbpUAE|2022-01-20|DI|C|D|SERVICES|MARCHE|C|||||0.0|-0.16153779354770337|-0.29100635099999994|0.1|2.262227232645381|-18.078476640228516|-8.557671576811753|144.0225557195729|7.768704945723684|-0.6442540659152989|0.8348173126372611|4.281100367030456|-2.9224233592041773|8.599829845792227|-2.7358354690253113|11.933241964173805|-1.8993705301971633|-4.8028433693660135|M
a1Q7R00000ZWTbNUAX|2021-02-04|SR|F|R|DISTRIBUTION|CALABRIA|S|567.0|-1.065|193.0|31.0|0.0|-1.260814704484464|-1.516750532|-3.0|81.0|0.0|117.0|269.5|13.0|23.036824627425908|6.051004859151849|5.476093192451378|8.136437740911152|-12.639897321917397|15.992242580809561|3.2473211859882998|5.368924544441931|8.632071669552825|M
a1Q2X00000ZWBYRUA5|2020-09-08|SR|F|D|DISTRIBUTION|SICILIA|I|1733.0|-56.5|50.0|-2.0|0.0|-0.9035655291002536|-1.916750532|-0.8|-47.5|-92.0|-39.0|-66.0|0.0|-10.377107840292286|3.180953111396667|8.029542760713037|5.581015347340115|-10.37841528761616|-3.332589563117239|14.965022356452657|-7.445740452563477|-4.5444460598906335|M
a1Q7R00000eiPKeUAM|2021-09-07|DI|C|D|SERVICES|SICILIA|I|||||0.0|-0.16153779354770337|-0.846598073|-0.9|0.7921654030510838|15.113033473482284|1.7622631150461903|132.24500400652423|10.002217563421729|-10.653331655017599|8.117593018524326|-9.050932095217872|-5.113118313729702|-9.887417570745491|-4.079172084522068|-10.531746718944177|-6.791913150422864|-3.768819102780945|M
a1Q7R00000ZWFVlUAP|2020-10-13|SR|F|R|DISTRIBUTION|VENETO|N-E|831.0|-1.333|168.0|39.0|0.0|-1.6572158059032507|-1.31786747|-0.9|7.464215052597545|-11.955736965533902|1.8216179107012476|164.99792142662136|13.076996652183617|24.55807764756075|-3.731775225263395|5.476565738939155|7.7260430308517645|5.386819093200858|-0.759541222949937|-10.690584907513092|1.0555178064084936|5.185048850692898|F
a1Q7R00000ejFuGUAU|2021-12-27|SR|F|D|METALLURGY_AND_STEEL_PRODUCTS|LOMBARDIA|N-W|1923.0|3.03|780.0|361.0|0.0|-0.9848713325382339|-2.2243862649999997|-2.2|9.585863392733678|-25.33040036497698|-8.49537993777906|129.2711269909317|-2.499129832196406|-2.1650199517854722|5.46946301985839|8.665865277418773|9.913195507448622|6.391275227524287|12.940982723872247|-9.138519334173154|-2.424502069335466|-4.47352250210195|F
a1Q7R00000eiyhtUAA|2021-11-23|SR|F|D|SERVICES|EMILIA-ROMAGNA|N-E|||||1.0|-0.16153779354770337|-1.7141483229999999|-0.6000000000000001|-3.892948387437758|7.333933822547481|26.26537715964773|130.48699600081179|7.949372430084235|-12.780807057911181|2.7774541279393423|0.35762373186995944|-3.8753406936344903|-6.378295970924707|0.6099055075874094|-0.871683997542708|0.04808880336827518|3.4017721781254306|M
a1Q7R00000einnbUAA|2021-12-02|SR|F|R|SERVICES|EMILIA-ROMAGNA|N-E|1894.0|-1.826|1424.0|-1148.0|0.0|-1.098487101602183|-2.114148323|0.1|8.914366815536344|-8.518918463652774|-10.626752667554314|143.34290425247804|12.097159024211926|20.969132591022657|-10.081668697937799|-2.609689705404064|-5.433306154756143|-8.821050595126291|-12.2041845241475|2.1845232734150017|-4.366041045787743|2.566930770858068|M
a1Q2X00000ZEZHCUA5|2020-05-14|SN|L|P|TRANSPORTATION_SERVICES|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-1.666401013|-0.9|10.579345947809424|-24.566221954094253|10.528015096911108|147.15222387538665|20.613741686655075|7.59615937798145|-7.835998782278028|-3.539967732050272|-6.152814827151435|6.389483362127979|-2.688062108538126|-6.323964029818262|-12.921636656189994|2.2374219494602205|M
a1Q2X00000Xc3TXUAZ|2020-02-05|SR|S|D|SERVICES|PIEMONTE|N-W|146.0|1.385|73.0|26.0|0.0|-1.422573323061814|-1.164164461|-2.0|-2.1371040041222127|9.350443449067189|21.38159657325843|147.02314518056693|24.114987788296695|-17.395660786916572|3.708498502455356|-7.26494753260918|-8.65528203983963|-12.317793638709011|-5.257377367549737|-0.2694989296317163|3.2158172161475207|9.071725828690234|F
a1Q2X00000ZEVzZUAX|2020-05-07|DI|L|P|DISTRIBUTION|PIEMONTE|N-W|||||0.0|-0.16153779354770337|-0.45390692|0.05|0.2119055766760951|3.3976744800905276|18.094498724136507|136.25919070576794|20.490824911036597|-4.222384367275391|-18.29639408750761|-3.3151239174225755|-19.302432348923908|-6.144635278559464|28.008819134160312|3.7503210216414375|-23.94821100700033|-11.156763397106797|F
